sample_id,dataset,video_path,label,frame_count,width,height,codec,file_size_mb,manipulation,generator,subject_id,source_id,original_video_id,split_group_id,audio_path,split
CELEBDF_0000018,Celeb-DF v2,Celeb-real/id10_0008.mp4,0,380,544,500,FMP4,0.81,Original,None,id10,id10,,CELEB_COMPONENT_000,,train
CELEBDF_0000019,Celeb-DF v2,Celeb-real/id10_0009.mp4,0,535,960,500,FMP4,3.0,Original,None,id10,id10,,CELEB_COMPONENT_000,,train
CELEBDF_0000020,Celeb-DF v2,Celeb-real/id11_0000.mp4,0,373,450,500,FMP4,1.16,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000021,Celeb-DF v2,Celeb-real/id11_0001.mp4,0,441,938,500,FMP4,1.76,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000022,Celeb-DF v2,Celeb-real/id11_0002.mp4,0,357,966,500,FMP4,1.54,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000023,Celeb-DF v2,Celeb-real/id11_0003.mp4,0,313,950,500,FMP4,1.61,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000024,Celeb-DF v2,Celeb-real/id11_0004.mp4,0,350,950,500,FMP4,1.59,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000025,Celeb-DF v2,Celeb-real/id11_0005.mp4,0,327,950,500,FMP4,1.81,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000026,Celeb-DF v2,Celeb-real/id11_0006.mp4,0,316,950,500,FMP4,1.31,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000027,Celeb-DF v2,Celeb-real/id11_0007.mp4,0,320,950,500,FMP4,1.24,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000028,Celeb-DF v2,Celeb-real/id11_0008.mp4,0,371,950,500,FMP4,1.48,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000029,Celeb-DF v2,Celeb-real/id11_0009.mp4,0,397,950,500,FMP4,1.7,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000030,Celeb-DF v2,Celeb-real/id11_0010.mp4,0,330,776,500,FMP4,1.21,Original,None,id11,id11,,CELEB_COMPONENT_000,,train
CELEBDF_0000031,Celeb-DF v2,Celeb-real/id12_0000.mp4,0,376,962,500,FMP4,1.16,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000032,Celeb-DF v2,Celeb-real/id12_0001.mp4,0,398,950,500,FMP4,1.7,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000033,Celeb-DF v2,Celeb-real/id12_0002.mp4,0,364,922,500,FMP4,1.35,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000034,Celeb-DF v2,Celeb-real/id12_0003.mp4,0,379,922,500,FMP4,1.44,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000035,Celeb-DF v2,Celeb-real/id12_0004.mp4,0,339,922,500,FMP4,1.34,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000036,Celeb-DF v2,Celeb-real/id12_0005.mp4,0,314,952,500,FMP4,1.59,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000037,Celeb-DF v2,Celeb-real/id12_0006.mp4,0,308,952,500,FMP4,2.29,Original,None,id12,id12,,CELEB_COMPONENT_000,,train
CELEBDF_0000038,Celeb-DF v2,Celeb-real/id13_0000.mp4,0,327,952,500,FMP4,0.93,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000039,Celeb-DF v2,Celeb-real/id13_0001.mp4,0,349,952,500,FMP4,0.89,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000040,Celeb-DF v2,Celeb-real/id13_0002.mp4,0,400,952,500,FMP4,1.24,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000041,Celeb-DF v2,Celeb-real/id13_0003.mp4,0,340,952,500,FMP4,1.38,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000042,Celeb-DF v2,Celeb-real/id13_0004.mp4,0,352,666,500,FMP4,1.26,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000043,Celeb-DF v2,Celeb-real/id13_0005.mp4,0,309,666,500,FMP4,1.12,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000044,Celeb-DF v2,Celeb-real/id13_0006.mp4,0,333,942,500,FMP4,2.05,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000045,Celeb-DF v2,Celeb-real/id13_0007.mp4,0,452,942,500,FMP4,2.0,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000046,Celeb-DF v2,Celeb-real/id13_0008.mp4,0,459,942,500,FMP4,1.45,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000047,Celeb-DF v2,Celeb-real/id13_0009.mp4,0,435,942,500,FMP4,0.95,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000048,Celeb-DF v2,Celeb-real/id13_0010.mp4,0,332,942,500,FMP4,1.84,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000049,Celeb-DF v2,Celeb-real/id13_0011.mp4,0,466,942,500,FMP4,2.6,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000050,Celeb-DF v2,Celeb-real/id13_0012.mp4,0,510,942,500,FMP4,1.41,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000051,Celeb-DF v2,Celeb-real/id13_0013.mp4,0,459,942,500,FMP4,1.46,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000052,Celeb-DF v2,Celeb-real/id13_0014.mp4,0,390,942,500,FMP4,3.37,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000053,Celeb-DF v2,Celeb-real/id13_0015.mp4,0,489,942,500,FMP4,1.99,Original,None,id13,id13,,CELEB_COMPONENT_000,,train
CELEBDF_0000054,Celeb-DF v2,Celeb-real/id16_0000.mp4,0,317,950,500,FMP4,1.48,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000055,Celeb-DF v2,Celeb-real/id16_0001.mp4,0,316,950,500,FMP4,1.18,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000056,Celeb-DF v2,Celeb-real/id16_0002.mp4,0,363,950,500,FMP4,1.08,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000057,Celeb-DF v2,Celeb-real/id16_0003.mp4,0,303,950,500,FMP4,1.49,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000058,Celeb-DF v2,Celeb-real/id16_0004.mp4,0,410,950,500,FMP4,1.87,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000059,Celeb-DF v2,Celeb-real/id16_0005.mp4,0,345,950,500,FMP4,0.86,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000060,Celeb-DF v2,Celeb-real/id16_0006.mp4,0,224,950,500,FMP4,0.78,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000061,Celeb-DF v2,Celeb-real/id16_0007.mp4,0,284,950,500,FMP4,1.64,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000062,Celeb-DF v2,Celeb-real/id16_0008.mp4,0,337,950,500,FMP4,1.61,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000063,Celeb-DF v2,Celeb-real/id16_0009.mp4,0,315,950,500,FMP4,1.49,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000064,Celeb-DF v2,Celeb-real/id16_0010.mp4,0,325,950,500,FMP4,1.23,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000065,Celeb-DF v2,Celeb-real/id16_0011.mp4,0,272,456,500,FMP4,0.92,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000066,Celeb-DF v2,Celeb-real/id16_0012.mp4,0,308,974,500,FMP4,0.96,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000067,Celeb-DF v2,Celeb-real/id16_0013.mp4,0,311,590,500,FMP4,0.83,Original,None,id16,id16,,CELEB_COMPONENT_000,,train
CELEBDF_0000068,Celeb-DF v2,Celeb-real/id17_0000.mp4,0,305,590,500,FMP4,1.67,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000069,Celeb-DF v2,Celeb-real/id17_0001.mp4,0,315,532,500,FMP4,1.56,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000070,Celeb-DF v2,Celeb-real/id17_0002.mp4,0,334,556,500,FMP4,1.79,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000071,Celeb-DF v2,Celeb-real/id17_0003.mp4,0,247,612,440,FMP4,0.74,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000072,Celeb-DF v2,Celeb-real/id17_0004.mp4,0,306,354,500,FMP4,1.05,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000073,Celeb-DF v2,Celeb-real/id17_0005.mp4,0,312,894,500,FMP4,1.93,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000074,Celeb-DF v2,Celeb-real/id17_0006.mp4,0,201,894,500,FMP4,0.98,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000075,Celeb-DF v2,Celeb-real/id17_0007.mp4,0,274,894,500,FMP4,1.14,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000076,Celeb-DF v2,Celeb-real/id17_0008.mp4,0,269,894,500,FMP4,1.42,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000077,Celeb-DF v2,Celeb-real/id17_0009.mp4,0,298,894,500,FMP4,1.21,Original,None,id17,id17,,CELEB_COMPONENT_000,,train
CELEBDF_0000078,Celeb-DF v2,Celeb-real/id19_0000.mp4,0,327,856,432,FMP4,0.55,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000079,Celeb-DF v2,Celeb-real/id19_0001.mp4,0,335,856,432,FMP4,1.07,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000080,Celeb-DF v2,Celeb-real/id19_0002.mp4,0,320,424,384,FMP4,0.44,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000081,Celeb-DF v2,Celeb-real/id19_0003.mp4,0,337,714,500,FMP4,1.83,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000082,Celeb-DF v2,Celeb-real/id19_0004.mp4,0,323,826,420,FMP4,0.47,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000083,Celeb-DF v2,Celeb-real/id19_0005.mp4,0,322,826,420,FMP4,0.9,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000084,Celeb-DF v2,Celeb-real/id19_0006.mp4,0,338,826,420,FMP4,0.77,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000085,Celeb-DF v2,Celeb-real/id19_0007.mp4,0,328,826,420,FMP4,0.87,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000086,Celeb-DF v2,Celeb-real/id19_0008.mp4,0,324,670,500,FMP4,0.74,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000087,Celeb-DF v2,Celeb-real/id19_0009.mp4,0,341,856,476,FMP4,0.75,Original,None,id19,id19,,CELEB_COMPONENT_000,,train
CELEBDF_0000088,Celeb-DF v2,Celeb-real/id1_0000.mp4,0,371,582,500,FMP4,0.78,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000089,Celeb-DF v2,Celeb-real/id1_0001.mp4,0,276,530,500,FMP4,0.56,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000090,Celeb-DF v2,Celeb-real/id1_0002.mp4,0,400,492,500,FMP4,1.29,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000091,Celeb-DF v2,Celeb-real/id1_0003.mp4,0,451,590,500,FMP4,2.2,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000092,Celeb-DF v2,Celeb-real/id1_0004.mp4,0,409,430,500,FMP4,0.58,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000093,Celeb-DF v2,Celeb-real/id1_0005.mp4,0,422,510,500,FMP4,1.15,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000094,Celeb-DF v2,Celeb-real/id1_0006.mp4,0,505,572,500,FMP4,0.92,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000095,Celeb-DF v2,Celeb-real/id1_0007.mp4,0,328,518,498,FMP4,0.71,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000096,Celeb-DF v2,Celeb-real/id1_0008.mp4,0,519,574,500,FMP4,1.49,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000097,Celeb-DF v2,Celeb-real/id1_0009.mp4,0,412,478,500,FMP4,1.95,Original,None,id1,id1,,CELEB_COMPONENT_000,,train
CELEBDF_0000098,Celeb-DF v2,Celeb-real/id20_0000.mp4,0,315,856,476,FMP4,0.76,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000099,Celeb-DF v2,Celeb-real/id20_0001.mp4,0,306,856,476,FMP4,1.47,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000100,Celeb-DF v2,Celeb-real/id20_0002.mp4,0,311,620,500,FMP4,1.29,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000101,Celeb-DF v2,Celeb-real/id20_0003.mp4,0,337,844,452,FMP4,1.03,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000102,Celeb-DF v2,Celeb-real/id20_0004.mp4,0,325,844,452,FMP4,0.88,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000103,Celeb-DF v2,Celeb-real/id20_0005.mp4,0,324,844,452,FMP4,0.82,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000104,Celeb-DF v2,Celeb-real/id20_0006.mp4,0,328,844,452,FMP4,0.88,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000105,Celeb-DF v2,Celeb-real/id20_0007.mp4,0,347,672,500,FMP4,1.69,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000106,Celeb-DF v2,Celeb-real/id20_0008.mp4,0,338,674,500,FMP4,0.95,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000107,Celeb-DF v2,Celeb-real/id20_0009.mp4,0,334,666,500,FMP4,1.1,Original,None,id20,id20,,CELEB_COMPONENT_000,,train
CELEBDF_0000108,Celeb-DF v2,Celeb-real/id21_0000.mp4,0,234,852,480,FMP4,1.21,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000109,Celeb-DF v2,Celeb-real/id21_0001.mp4,0,262,852,480,FMP4,0.84,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000110,Celeb-DF v2,Celeb-real/id21_0002.mp4,0,334,852,480,FMP4,0.79,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000111,Celeb-DF v2,Celeb-real/id21_0003.mp4,0,178,704,500,FMP4,0.53,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000112,Celeb-DF v2,Celeb-real/id21_0004.mp4,0,225,812,456,FMP4,0.45,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000113,Celeb-DF v2,Celeb-real/id21_0005.mp4,0,165,812,456,FMP4,0.41,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000114,Celeb-DF v2,Celeb-real/id21_0006.mp4,0,359,812,456,FMP4,1.09,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000115,Celeb-DF v2,Celeb-real/id21_0007.mp4,0,317,812,456,FMP4,0.9,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000116,Celeb-DF v2,Celeb-real/id21_0008.mp4,0,322,472,500,FMP4,0.58,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000117,Celeb-DF v2,Celeb-real/id21_0009.mp4,0,319,662,500,FMP4,0.97,Original,None,id21,id21,,CELEB_COMPONENT_000,,train
CELEBDF_0000118,Celeb-DF v2,Celeb-real/id22_0000.mp4,0,199,846,476,FMP4,0.74,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000119,Celeb-DF v2,Celeb-real/id22_0001.mp4,0,310,846,476,FMP4,0.76,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000120,Celeb-DF v2,Celeb-real/id22_0002.mp4,0,283,846,476,FMP4,1.28,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000121,Celeb-DF v2,Celeb-real/id22_0003.mp4,0,273,846,476,FMP4,1.29,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000122,Celeb-DF v2,Celeb-real/id22_0004.mp4,0,312,846,476,FMP4,1.01,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000123,Celeb-DF v2,Celeb-real/id22_0005.mp4,0,365,846,476,FMP4,0.99,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000124,Celeb-DF v2,Celeb-real/id22_0006.mp4,0,333,846,476,FMP4,0.81,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000125,Celeb-DF v2,Celeb-real/id22_0007.mp4,0,333,846,476,FMP4,1.35,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000126,Celeb-DF v2,Celeb-real/id22_0008.mp4,0,325,846,476,FMP4,0.94,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000127,Celeb-DF v2,Celeb-real/id22_0009.mp4,0,332,846,476,FMP4,1.81,Original,None,id22,id22,,CELEB_COMPONENT_000,,train
CELEBDF_0000128,Celeb-DF v2,Celeb-real/id23_0000.mp4,0,318,846,476,FMP4,0.78,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000129,Celeb-DF v2,Celeb-real/id23_0001.mp4,0,309,846,476,FMP4,1.36,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000130,Celeb-DF v2,Celeb-real/id23_0002.mp4,0,319,846,476,FMP4,1.09,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000131,Celeb-DF v2,Celeb-real/id23_0003.mp4,0,186,846,476,FMP4,0.51,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000132,Celeb-DF v2,Celeb-real/id23_0004.mp4,0,307,674,500,FMP4,1.23,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000133,Celeb-DF v2,Celeb-real/id23_0005.mp4,0,308,610,298,FMP4,0.33,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000134,Celeb-DF v2,Celeb-real/id23_0006.mp4,0,314,636,480,FMP4,0.61,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000135,Celeb-DF v2,Celeb-real/id23_0007.mp4,0,306,814,464,FMP4,1.0,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000136,Celeb-DF v2,Celeb-real/id23_0008.mp4,0,308,814,464,FMP4,1.64,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000137,Celeb-DF v2,Celeb-real/id23_0009.mp4,0,316,662,500,FMP4,0.94,Original,None,id23,id23,,CELEB_COMPONENT_000,,train
CELEBDF_0000138,Celeb-DF v2,Celeb-real/id24_0000.mp4,0,292,840,470,FMP4,1.43,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000139,Celeb-DF v2,Celeb-real/id24_0001.mp4,0,315,840,470,FMP4,1.22,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000140,Celeb-DF v2,Celeb-real/id24_0002.mp4,0,317,438,480,FMP4,0.46,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000141,Celeb-DF v2,Celeb-real/id24_0003.mp4,0,319,286,300,FMP4,0.51,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000142,Celeb-DF v2,Celeb-real/id24_0004.mp4,0,321,470,472,FMP4,0.53,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000143,Celeb-DF v2,Celeb-real/id24_0005.mp4,0,337,848,478,FMP4,0.69,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000144,Celeb-DF v2,Celeb-real/id24_0006.mp4,0,339,564,470,FMP4,0.65,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000145,Celeb-DF v2,Celeb-real/id24_0007.mp4,0,308,850,472,FMP4,1.38,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000146,Celeb-DF v2,Celeb-real/id24_0008.mp4,0,323,850,472,FMP4,1.27,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000147,Celeb-DF v2,Celeb-real/id24_0009.mp4,0,310,850,472,FMP4,0.91,Original,None,id24,id24,,CELEB_COMPONENT_000,,train
CELEBDF_0000148,Celeb-DF v2,Celeb-real/id25_0000.mp4,0,243,850,472,FMP4,0.77,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000149,Celeb-DF v2,Celeb-real/id25_0001.mp4,0,342,850,472,FMP4,1.51,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000150,Celeb-DF v2,Celeb-real/id25_0002.mp4,0,341,850,472,FMP4,1.02,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000151,Celeb-DF v2,Celeb-real/id25_0003.mp4,0,250,850,472,FMP4,1.78,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000152,Celeb-DF v2,Celeb-real/id25_0004.mp4,0,327,850,472,FMP4,0.97,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000153,Celeb-DF v2,Celeb-real/id25_0005.mp4,0,309,742,500,FMP4,0.69,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000154,Celeb-DF v2,Celeb-real/id25_0006.mp4,0,315,814,428,FMP4,0.76,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000155,Celeb-DF v2,Celeb-real/id25_0007.mp4,0,321,672,500,FMP4,1.87,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000156,Celeb-DF v2,Celeb-real/id25_0008.mp4,0,323,672,500,FMP4,0.98,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000157,Celeb-DF v2,Celeb-real/id25_0009.mp4,0,315,672,500,FMP4,0.66,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000158,Celeb-DF v2,Celeb-real/id25_0010.mp4,0,355,848,472,FMP4,1.77,Original,None,id25,id25,,CELEB_COMPONENT_000,,train
CELEBDF_0000159,Celeb-DF v2,Celeb-real/id26_0000.mp4,0,327,848,472,FMP4,1.52,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0000160,Celeb-DF v2,Celeb-real/id26_0001.mp4,0,320,848,472,FMP4,2.27,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0000161,Celeb-DF v2,Celeb-real/id26_0002.mp4,0,322,848,472,FMP4,1.18,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0000162,Celeb-DF v2,Celeb-real/id26_0003.mp4,0,249,848,472,FMP4,0.54,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0000163,Celeb-DF v2,Celeb-real/id26_0004.mp4,0,350,848,472,FMP4,0.91,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
CELEBDF_0000164,Celeb-DF v2,Celeb-real/id26_0005.mp4,0,336,526,474,FMP4,0.62,Original,None,id26,id26,,CELEB_COMPONENT_000,,train
